id;url;PCO;AAE;corrupt from;noisy;offset;non-english;vocalizations;repeated words/lines;multiple singers;split words;missing words
96fc44804eca47b1bda49c1751dc546a;FNz1Fv4I8Wg;0.6806;0.7489;10000000000.0;False;0;False;True;False;False;False;False
dc295ae639ca4be482a857d6c0f76370;QRtzeBvoyuk;0.7608;0.8235;10000000000.0;False;0;False;True;True;False;False;False
f9bb66fe27b04546866dd01a5a8064f4;EviXbSlbY-Y;0.3837;0.8182;10000000000.0;False;+;False;False;False;False;False;False
c2ba6a5c606f4c69865fc02d1abe42c7;1IIkaH2pY50;0.6458;1.6466;10000000000.0;False;0;False;False;True;False;False;False
f617ba9a6e8a406cbfae25b4987f86ea;216q4---F94;0.5664;1.3556;10000000000.0;True;0;False;False;False;False;False;False
1806a7e23d3749d6a1ebcc31a21b1ded;GXjDj-P9cMc;0.7921;0.3774;10000000000.0;False;0;False;True;False;False;False;False
5bd0db6169214513be038f0e74ccb4b2;HcmMolE4le4;0.3884;18.0226;72;False;0;False;False;False;False;False;False
472799e300e040cc933599d1973ae9a3;Xi-V06al_h4;0.7304;0.4666;10000000000.0;False;0;False;False;False;False;False;False
c08c20823679486fbe5d4dea96c47d15;CPwHwfcvSXQ;0.6084;1.0545;10000000000.0;False;0;False;False;False;False;False;False
896c41ad2a0446c79644e01896cec54b;sFPilIRxwvM;0.4612;1.2245;189;True;0;False;False;False;False;False;False
f1620aefb41d4af081c4fd5b4d7dfbb7;8p5QiOPtX14;0.7824;0.2325;10000000000.0;False;0;False;False;False;False;False;False
912f967c11f04d498f316029155f1748;63vqob-MljQ;0.3789;0.7748;10000000000.0;False;0;False;True;False;False;False;False
12c95b10752448dd8bf71e931b508394;A0kd-w7Xwd8;0.3529;0.4122;10000000000.0;False;-0.4, 0.85;False;False;False;False;False;False
860c957566a94ff88651751a8d2520d4;22aEGyJczPU;0.7928;0.3208;10000000000.0;False;0;False;False;False;False;False;False
6544fa73bf9746a3a283afd6c56f4a3d;GqX0zOWlIwM;0.7742;1.0882;10000000000.0;False;0;False;False;False;False;False;False
c132dc109c93464c860ef68698aad06c;V4Ghagx6Mek;0.7803;0.1797;10000000000.0;False;0;False;False;False;False;False;False
0db0a63bf22f40049423e7690904f869;hJzotJUlQws;0.7869;0.2382;10000000000.0;False;0;False;False;False;False;False;False
f4e30000952749cbb2c1d4087e57b7dc;Zf052uxFF58;0.6188;0.4326;10000000000.0;True;0;False;False;False;False;False;False
d7300568dc0349f1b135dd579b4f4f6e;wqjouYChsGc;0.6419;15.1708;140;False;0;False;False;False;False;False;False
d4ad3a298b2745669a5ee4a557939141;zR5_KkxgGqE;0.5674;0.3476;10000000000.0;False;0;False;False;False;False;False;False
d937650bd9f340e88677d991f971e33f;b_JLZxpHJAM;0.7500;0.2885;10000000000.0;False;0;False;False;True;False;False;False
ea0ded98fcdb44a8b90ddf4eabb9f306;mSco0oUym9I;0.7973;1.6506;10000000000.0;True;0;False;False;False;False;False;False
a09b97a8a1cc42c2984692e4044095a6;q7RykgQN1sI;0.6872;1.0258;10000000000.0;False;0;False;False;False;False;False;False
4d56bfedc1134a119f3ce678a01d7203;v00RQms9QiM;0.3876;2.0740;10000000000.0;False;0;False;True;False;False;False;False
8e540b8d605e4c73b141a2fd2ffa272e;tyoDVyY82Q0;0.7389;0.3132;10000000000.0;False;+;False;False;False;False;False;False
606de4a423bb4860a24d61e95adea334;XWSsDhaGfn8;0.7581;0.2643;10000000000.0;False;0;False;True;False;False;False;False
7e1684ee88a0486a9c35b6426f348432;RZ3BA9VIYQM;0.6176;1.0764;10000000000.0;False;0;False;True;False;False;False;False
4913e549b3234d709ccc0df86c0db24d;i9TbMJ5gmY4;0.7626;1.2722;10000000000.0;False;0;False;False;True;False;False;False
7ce5894ab3084e4fae8731adf3a4d25a;aPbjcZaggjM;0.5000;0.3355;10000000000.0;False;0.5, -0.6;False;False;False;False;False;False
11da154b43ce419dab18616729ea0507;ow6EbUVav2E;0.3472;1.2129;10000000000.0;True;0;False;False;False;False;False;False
360830c8de5f422a8eddeeeed2446138;d5jDUgjb47c;0.7660;1.2203;10000000000.0;True;0;False;False;False;False;False;False
99fae1c68cfa459f89051be963ef3cc1;APQai-h-lwQ;0.7744;0.6090;10000000000.0;False;0;False;False;False;False;False;False
07982d3af2694d6da29577f694f5a6d8;lK-_KlWqmjU;0.6568;0.4921;10000000000.0;False;0;False;True;False;False;False;False
44d8dc574b2b43babcd7cccaaf36ad83;4j0Mi2okC64;0.7742;0.5071;10000000000.0;False;0;False;False;True;False;False;False
f5fe5e6534d44c5c934f2ce3d5b71b45;3AFmXqnz2RI;0.7708;1.2899;10000000000.0;False;0;False;False;False;False;False;False
fb42ba5d426347288f0efa681d3bf1eb;Fl3dYisSWOc;0.7512;0.2407;10000000000.0;False;+;False;False;False;False;False;False
6af18d3c8e4e4995a563c24c2a3f9a06;A0Yn72QM-lg;0.6840;0.9902;10000000000.0;False;+;False;False;False;False;False;False
6bad8ac2c19b47ca9f89f757663d7856;fCVuK9uwKQE;0.5277;0.6819;10000000000.0;False;0.2;False;False;False;False;False;False
14ecc60abed046ee9e3075197acee5d0;44e7Q6dNIbM;0.7500;0.2485;10000000000.0;False;+;False;False;False;False;False;False
ef15682939aa4046a059ce9b54720f38;IGVZOLV9SPo;0.4519;0.6398;10000000000.0;False;-;False;False;False;False;False;False
364989721d70447599b864849902da0b;3T1c7GkzRQQ;0.7436;0.4338;10000000000.0;False;0;False;False;True;False;False;False
5cf8170e866541abb3fcf6902cd852fc;4PXWIoI-1Wc;0.3832;8.4241;10000000000.0;False;0;False;False;False;False;True;False
5f5f26a930244dac961f8c09e9a76d44;lmun5PO54VE;0.6050;1.8756;10000000000.0;False;0;True;False;False;False;False;False
30db214336614f2cb905bced1f7962f9;5RYY0hwHIRw;0.7670;0.4518;10000000000.0;False;0;False;False;False;False;False;False
3b34c8981a1f40bfa6435d5d49a865b2;NyoTvgPn0rU;0.6909;0.2811;10000000000.0;False;+;False;False;False;False;False;False
229ad65f41d946c8a286e9fb7956f273;TDTLPnOBS70;0.7767;0.2396;10000000000.0;False;+;False;False;False;False;False;False
b8a379b0f78e4f35881859f5b472b823;3FWF4cI6dME;0.7913;0.3740;10000000000.0;False;0;False;False;False;False;False;False
e123742449e14450abb7db68933e3b00;aqUYPgYcgDQ;0.3816;0.4951;10000000000.0;False;1.2, -0.4;False;False;False;False;False;False
a6942eaa475e4e829cc686262e4c99d4;Xv1ru1z9kj4;0.7865;0.4122;10000000000.0;False;0;False;True;False;False;False;False
b02e4ff4aba7427fa1896afd18602b7b;Lx58hXh4pVA;0.7754;0.8137;10000000000.0;False;0;False;False;False;False;False;False
dbb27ae2001b403f8637a3ab0772f946;F19f3Kr021U;0.6169;0.3228;10000000000.0;False;+;False;False;True;False;False;False
cc46c14432a94be0affc7ccd3a47168a;HUaIdOsJqF8;0.7544;1.2783;10000000000.0;False;0;False;False;True;False;False;False
389206be2e2940f8b4b44a73bb5fedb9;2NFZ_EHuDlY;0.7781;0.2476;10000000000.0;False;0;False;True;False;False;False;False
246057e812de4666b26adebe538e1f06;5usTSBQQ3oI;0.7664;0.4977;10000000000.0;False;0;False;False;True;False;False;False
2d3fc4ec5cfe4940b6f76a4b8589c1a4;9u-BoI_kFt8;0.7773;0.2186;10000000000.0;False;0;False;False;False;False;False;False
169b126b39a24b248950406e92d1ee7e;ANsQ6N4ugXs;0.7846;0.5882;10000000000.0;False;0;False;False;False;False;False;False
c0c853b3facb425495f517181b460eb5;3BGSQopWzZQ;0.7716;6.4189;158;False;0;False;False;False;False;False;False
159878eec9434d8a81657f3add81c55a;31mlEEs9_Vk;0.7872;0.6092;247;False;0;False;False;False;False;False;False
05c3e857b1ad4f7cbd8793e9f60779e1;eREABBsxBS8;0.7590;0.9593;10000000000.0;False;0;False;False;True;False;False;False
32ce82310ec94651b95963efd9019ada;pO3KfDGbn48;0.6292;0.4643;10000000000.0;False;0.1;False;False;False;False;False;False
48db71ec7faa42a8b50402b9f6ec63fa;xchGAzcDNlw;0.7870;0.4616;10000000000.0;False;0;True;False;False;False;False;False
743ba4aefe3f412894cd22ee5c4b4ca6;7JONA_6ZCrE;0.6866;1.4866;10000000000.0;False;0;False;False;True;False;False;False
c3b33e131e5642d09d0cfaa7ce5bb0da;mNoo_rNZQ84;0.6909;4.6108;10000000000.0;False;0;False;False;True;False;False;False
7efc132cff79482080dad1ad3469ae81;3bEUaeG4wH4;0.5688;0.9063;10000000000.0;False;+;False;False;False;False;False;False
d3c3882124ac485c8d0a21899a3be46e;48IF2Dr16SQ;0.7796;0.3034;10000000000.0;False;0;True;False;False;False;False;False
6f5bed87d94c4bd99adb8a60b2e0afaf;8ttu6RxqbZg;0.7067;1.5967;10000000000.0;False;0;False;True;False;False;False;False
431a38f3e2864177b020cc4dfa43bffc;CySYwZNH65I;0.4359;3.6265;10000000000.0;False;0;False;False;False;True;False;False
25e4d413b7c44f26bf2a863521d6d8c6;Uc89WTEh-jE;0.7952;0.4368;10000000000.0;False;0;False;False;False;False;False;False
1f7fabaa80c64b0299b7002a572b805d;yOnOTu0N4_s;0.6820;0.2610;10000000000.0;False;+;False;False;False;False;False;False
5a6a28bc48e24ab1b0f3a3d38cd9eb36;vS0b2bhtwO8;0.4375;0.9275;10000000000.0;False;0;False;True;False;False;False;False
8bc1c3aca17e400bb9daf30cd8edd736;O3yWVa0c4eY;0.7582;0.3082;10000000000.0;False;0;True;False;False;False;False;False
fe44f53238cd41188efea3fb2d674abb;7Jc82HQuD-4;0.7593;0.2220;10000000000.0;False;+;False;False;False;False;False;False
3dc1529d520f4fbd932bbdf31b434db7;Rx37aGw_Rcg;0.7284;0.2412;10000000000.0;False;+;False;False;False;False;False;False
8247bc1d70ba4c4a9a9ae8cad93480ff;C1kHeeEMe-s;0.7996;0.3133;10000000000.0;False;0;False;False;True;False;False;False
c54020552e764d83b8267b0d1a09faf4;2RBe_qUGt1A;0.6410;0.7138;10000000000.0;False;0;False;False;False;False;False;False
0b20864815bf4fc393053cb793ddf4cc;LHowuJEUvQc;0.4496;27.1480;165;False;0;False;False;False;False;False;False
d9f98dbf16f24642a640a5498c8b19fc;YDSA1Trzjmg;0.7749;0.2481;10000000000.0;False;0;False;False;False;False;False;False
af263adec8d74d34874e701ffcc2a9ec;2Fcuq1--52A;0.5986;1.9636;10000000000.0;False;0;False;True;False;False;False;False
ee588c0cd164412d9dbe18fda38e4824;ZYVbgl4mLB0;0.3913;6.7875;0;False;0;False;False;False;False;False;False
c297a6875df745b9970d6f4869eb5b5c;7Ix4nX9dmCE;0.4261;0.4806;10000000000.0;False;-0.5, 0.7;False;False;False;False;False;False
1484e27f743c467f8d68e2be51b68b00;cDLwdmNgaOg;0.7861;0.2705;10000000000.0;False;+;False;True;False;False;False;False
4f6cadadc35a417cbdd0a641b103f91e;dZQjRfQ5BPw;0.7885;0.7213;10000000000.0;False;0;False;True;False;False;False;False
fee6c3528ef34126b80d7dd90dd8df12;BHRyMcH6WMM;0.7198;2.1783;10000000000.0;False;0;False;False;True;False;False;False
75859224414141b9ba92e2e9d3ec932a;lAW-SPmEGdY;0.7913;0.2335;10000000000.0;False;+;False;False;False;False;False;False
3124c1fc9def4794871f437f5d606037;pxMGOTYc45o;0.6299;6.6640;190;False;0;False;True;False;False;False;False
c215af4081284288a5d26b400bdff0d9;WLO2fppkO14;0.7100;0.8002;10000000000.0;False;0;False;False;False;False;False;False
6cedc6e9a18841729bbbc35ac21994b1;pOv-5RTCKfU;0.6736;0.4431;10000000000.0;False;0;False;True;False;False;False;False
33a9cf7471534be1b716fc70adc12fef;-oUbGCGlrQ8;0.7925;0.2688;10000000000.0;False;0;False;False;False;False;False;False
f653f83cf6fd4855936fb28fa40303c4;ZU4jCSkVJ_A;0.7769;1.3074;10000000000.0;False;0;False;True;False;False;False;False
7cd8a25c773b465888283462bdc36254;FK1yF2woT-E;0.7974;0.3114;10000000000.0;False;0;False;False;False;False;False;False
88ac9031f5c74c2ca36bb13c8b72ca17;zR5_KkxgGqE;0.5674;0.3476;10000000000.0;False;0;False;False;False;False;False;False
5b35ffee29274a4b99efbd434b8cf098;qT9S7VpxTR0;0.5457;0.3184;10000000000.0;False;-0.4, 0.7;False;False;False;False;False;False
bc3016bd513748709ea05aa4972269c7;3l2WE1RiD3M;0.5103;8.7482;194;False;+;False;False;False;False;False;False
2b0dc722efe64514b138cd66309de8ec;RuV2agQPgps;0.7635;0.5776;10000000000.0;False;0;False;False;True;False;False;False
4bbdfb8f6d5d410c92caf55e0799cd1b;Ar0RA4InvVI;0.5000;4.2316;10000000000.0;False;0;False;False;True;False;False;False
52c7742a190c45318299e2c45b0b1897;Z3cp8LERM70;0.3929;3.3723;576;True;0;False;True;False;False;False;False
db213b6ea97b4913b7ecca4c24a7312f;WSjpVDi1Tu0;0.6518;0.3760;10000000000.0;False;+;False;False;False;False;False;False
134ec8b1c1f74b31bd6fe81b2276887e;2PlgN0ta6E8;0.4487;18.4519;10000000000.0;False;0;False;True;False;False;False;False
4a0627f0e75f46398550da1be8f225f0;5i_0PkOqLKA;0.7669;0.2358;10000000000.0;False;+;False;False;False;False;False;False
851c91e2a1d842b0981e6667f5f8434e;gOK3rqVgN2I;0.4872;4.0234;10000000000.0;False;0;False;False;True;False;False;False
6a94734f15e640a3b1e3f8d09f073f27;Z_l4pa0IkOo;0.7044;0.2619;10000000000.0;False;+;False;False;False;False;False;False
69b416dba2f34c7d92f76cb8849ba79d;RvI_UsP_7iA;0.7516;0.3863;10000000000.0;False;0;False;False;False;False;False;False
fe0b7129f89c4bafa21866f5db0222ee;nh-jXYZVDS0;0.6949;0.5186;10000000000.0;False;0;False;True;False;False;False;False
d01c067bf0e04ee4a153094ad3c7c1f8;TPqLJJfrVVY;0.6471;3.2320;10000000000.0;False;0;False;False;True;False;False;False
f69d0944ee36460ebca89818428c4544;jHlm22f0JtE;0.6769;6.3485;10000000000.0;False;0;True;False;False;False;False;False
3bcf00e93d7b4256a8ff0be588cf5672;RorLPI-e6sM;0.4000;13.4084;179;True;0;False;False;False;False;False;False
ff9814ae6d8d4f80a0be37ab9bdf03f8;Du_YaEXVv2Y;0.7405;3.0776;207;False;0;False;False;False;False;False;False
71604e24ef314d218584bd69318da6f4;dFs261AKUZc;0.7819;0.3593;10000000000.0;False;0;False;True;False;False;False;False
1b2fb91c7f20442aacd630f09464e892;LYQdC6QGinM;0.7752;0.5734;10000000000.0;False;0;False;False;False;False;False;False
ba5e7ad6af5840de9ff93fc0b3849ee5;RcMt6zI7VkM;0.7258;0.4948;10000000000.0;False;0;False;False;True;False;False;False
6a316d39e9d74fbf8443024c83b8e2f9;y1T1dS-bh4s;0.7553;0.5571;10000000000.0;False;0;False;False;False;False;False;False
5c3825ff713a45cd9653051901ead782;YDsLKEado_o;0.4765;3.0063;10000000000.0;False;+;False;False;False;False;False;False
2ca401ff825744d59e29f465986a5b8c;6OmbjjWVhko;0.4717;0.7997;10000000000.0;False;0;False;True;False;False;False;False
ffecb6f72fca4c51bc649bd61d7264de;5QXxozXsDZY;0.7788;4.2511;217;False;0;False;False;False;False;False;False
a0eeb583e1b84fe0baeebf5621e17984;N9SZaOJEWXU;0.6917;0.5066;10000000000.0;False;+;False;False;False;False;False;False
84030a2721b9401eae60c6d9b809ec30;wVkYRFyNuV0;0.5000;0.5934;10000000000.0;False;+;False;False;False;False;False;False
8ca6f1cfe6944bb9b6aa874a9bd5fb62;19dzm45ttWE;0.7863;0.2709;10000000000.0;False;0;False;False;False;False;False;False
69f6aa44be384189b2fb59f14d993205;Wd_pU80mGXk;0.7257;1.6449;10000000000.0;False;0;False;True;True;True;False;False
7a417451e8e4402984afcf849ae2d69c;ZZsMQ7Vp4rE;0.6786;0.5014;10000000000.0;False;0;False;True;False;False;False;False
e76a7846ac9d4a4dae8997cb4e58ded2;UBozyHxiPgk;0.7170;0.4817;10000000000.0;False;0;False;True;False;False;False;False
f08b9636b940463a81dea668a2cd0a66;AKRyWWiZRu4;0.3936;2.8665;10000000000.0;True;0;False;True;False;False;False;False
0b76c6351d704876adeb175ce1414e20;HDpCv71r-0U;0.7572;0.2867;10000000000.0;False;1.1, -0.4;False;False;False;False;False;False
017dc84e8b6a410ebd66ca61b1c87830;f8OHybVhQwc;0.6238;3.1563;10000000000.0;False;0;False;True;False;False;False;False
1e5812a251184f7b98ce3f71bdb13014;HV3O93ZQF30;0.3750;25.7415;148;False;0;False;False;False;False;False;False
aec55fc6b89f41938f19a39bc5166809;CBJ2TRkj_ms;0.3237;0.5168;10000000000.0;False;-0.7, 1.1;False;False;False;False;False;False
422d9cbc50d64dfbad798f622abeb09a;PZvOnhNOEjo;0.7299;1.5092;10000000000.0;True;0;False;False;True;False;False;False
c1c1a41913734b9f9b1231e11be8f54c;UJujyzA2Q1E;0.6726;0.7040;10000000000.0;False;0;True;False;False;False;False;False
9f5ab312e2b544948e322e37dbd4a3ce;ckYHXNlccug;0.7094;0.3332;10000000000.0;False;0;False;True;False;False;False;False
e6b98c2eb64c4fb69b566a63564e2843;oEFWJTA0ZIY;0.7663;0.5973;10000000000.0;False;0;False;False;False;False;False;False
24ef08be5cd14a1b9783dea2b4476c3a;h9XFq99bojc;0.7154;0.5745;10000000000.0;False;0;False;True;False;False;False;False
da4e3c346e964e6fadf3d37dae689460;jJDcrdEDgos;0.7383;0.4290;10000000000.0;False;0;False;False;True;False;False;False
8287b55bec564f5384657ed508471d94;qEWV9krk74g;0.6339;1.0800;10000000000.0;False;0;True;False;False;False;False;False
8b402882efbd4aa6868c557adcabc31f;LcEtkxu2aNk;0.5726;0.5789;10000000000.0;False;0;False;True;False;False;False;False
589bc365088340d6ad050fa18de4f679;qnWBURgMvVc;0.7333;0.7473;10000000000.0;True;0;False;False;False;False;False;False
c65a7a01a5054317bd3d8358ad941b92;rAD6sxqb6KM;0.6442;1.0473;10000000000.0;False;0;True;False;False;False;False;False
3a35698e10e046c3ad0af0d71f8eaeb4;7mitasNyfWo;0.7675;0.9062;10000000000.0;False;0;False;False;False;False;False;False
8c65c45c777f4a6fa36975950bc28f14;d52pfstGr-8;0.7612;0.3277;10000000000.0;False;0;False;False;False;False;False;False
c5a65cdc389b4bc59cb0c99ff7adc9e9;vjD3EVC1-zU;0.7883;0.6949;10000000000.0;False;0;False;True;False;False;False;False
44dca00a248b4913a62a2a7abbd871fd;ajQRi6U1p48;0.7740;0.2151;10000000000.0;False;0;False;True;False;False;False;False
395f10134d764d7cbe37874ccb9b4295;4iuO49jbovg;0.7900;0.2499;10000000000.0;False;+;False;False;False;False;False;False
d6405c54922d4104ac32fcb6714ecd12;cq-LbHxlb-8;0.7442;0.3163;10000000000.0;False;0;False;False;False;False;False;False
c7f5ad50b51d44d78914e2e76c7e6273;nzADjVOLM1o;0.6963;0.5943;10000000000.0;True;0;False;False;False;False;False;False
8f02c3d260a14a1f9bd8fb4850bf3190;nVXUd2tbT4A;0.4009;0.6791;10000000000.0;False;0.5, -0.5;False;False;False;False;False;False
79073ec5fc444fc68b2dc8bb6815f366;adUd9izOcW0;0.7986;0.2410;10000000000.0;False;0;False;False;False;False;False;False
8f4b7bf939ce414e9bee209cb228c864;UigR_AAP97Q;0.7647;0.8574;10000000000.0;False;0;False;True;False;False;False;False
0d202c93901f4d94947303e55137459e;TilW9kN2E0c;0.7571;0.8725;10000000000.0;False;0;False;False;False;False;False;False
194174c5e6204e83be0d26eb3bea41c8;WlgEHHT5I0k;0.4208;0.4877;10000000000.0;False;0.9, ?;False;False;False;False;False;False
c3834509ae3144b1bfe141a20d87af2d;jVzueXIXy3I;0.7941;0.3082;10000000000.0;False;0;False;False;False;False;False;False
4fe504d4aecc48b790d0627b28f9a18c;ObAfBAhwSko;0.6207;0.4957;10000000000.0;False;0.2;False;False;False;False;False;False
4d3ba6bcde58428e800d27885c527a18;LXIWRan3XGY;0.5768;2.2103;10000000000.0;False;0;False;False;True;False;False;False
5a1e44647dfd422183fef2c084b85ba6;PXwF7g5wksQ;0.4320;0.6897;10000000000.0;False;-0.6, 1;False;False;False;False;False;False
0875e929c43e44d19ad878478e118d54;xqovGKdgAXY;0.6126;1.3334;10000000000.0;False;0;False;True;False;False;False;False
9d9306b573f74ac398a530e62194789b;CXCKfEkn7Sg;0.7460;0.7623;10000000000.0;False;0;False;True;False;False;False;False
9c6b04e5f3cf44fd8c4320b8ad061d0c;6vOo-3XWxpo;0.7603;0.2346;10000000000.0;False;+;False;False;False;False;False;False
5fd1d9ca3ac94efe83a0dbfb0f9e2cc1;4rYJfBfeY0g;0.7688;0.2929;10000000000.0;False;0;True;False;False;False;False;False
a641f97ba4fe493bae7811d211239218;12kku-8_6_4;0.4326;0.3539;10000000000.0;False;0.3, 0.6;False;False;False;False;False;False
5de32027dba8456bb79a2647208b34cc;oG2OWZkORC8;0.7562;0.3776;10000000000.0;False;0;False;False;False;False;False;False
144aab357ff64790a3cd9f104ae91d69;vsuEio8VErc;0.5370;2.0876;10000000000.0;False;0;False;False;True;False;False;False
2fc8f9f6d54d4c8c86a37af9fb344919;a4J_uRIv_mo;0.7206;0.4190;10000000000.0;False;0;False;False;False;False;False;False
72f5739e9425494c8bc6b2803aecdba4;iLGuG193-JA;0.4419;28.5942;117;False;0;False;False;True;False;False;False
38cad4b6d08341afa7e9a7444477a091;kxLiDtaL4HM;0.7989;0.3041;10000000000.0;False;0;False;False;False;False;False;False
90d8462019824914b7011721092deba4;PE1vGT-hlLI;0.6845;0.2763;10000000000.0;True;0;False;False;False;False;False;False
ba30e2096ed146fcbcb836f082b7c59c;VhJ65v_C-eI;0.7913;1.2288;10000000000.0;False;0;False;False;False;False;False;False
6059856fc20b4843b474969ea16cd6ac;FdIX36A8lMQ;0.7692;0.4411;10000000000.0;False;0;False;False;False;False;False;False
2f6c30588af74c0a91e08199793a4103;iU6xe14dCVY;0.7887;0.4165;10000000000.0;False;0;False;False;False;False;False;False
74f48bb018a341a1a3bfa285af808d5b;fHpXaixhPkw;0.7297;0.5910;10000000000.0;False;0;False;False;False;False;False;False
01446e151b9347bdb96c7eafa0d8db3e;ZbUPjwCEZlY;0.5482;0.3036;10000000000.0;True;0;False;False;False;False;False;False
cdd8ab1ca2be4527b8a1e3b92a625e38;GHkUCSeTi2I;0.7884;0.7082;10000000000.0;False;0;False;False;True;False;False;False
7127ab26fe2d4df2b81849edebd1f3d0;tiXt1MnHdDc;0.4398;0.4040;10000000000.0;False;+;False;False;False;False;False;False
a1bdb652fa6045cbbecb5e25e9f7597e;9pw3j0HK1E8;0.6052;1.5021;10000000000.0;True;0;False;False;False;False;False;False
44a4f003f8534c679e07d19777cce611;vGJTaP6anOU;0.5893;0.2886;10000000000.0;False;+;False;False;False;False;False;False
ba3f88327a2c4b859be0e3b7f443f351;bS1MOfkScYA;0.6246;1.6481;10000000000.0;False;0;False;True;False;False;False;False
028cb9312382479e84e71cc9d0d85d1d;BJr-iFh1OZk;0.7500;0.2433;10000000000.0;False;+;False;False;False;False;False;False
6bfb96843dff425a824b540c56a83024;2SJCz3vC3FE;0.7714;1.3356;10000000000.0;False;0;False;False;True;False;False;False
169f42a2fdd744a4a10e689f82c43293;epzDjGrEWhM;0.6478;0.5261;10000000000.0;False;0;False;False;True;False;False;False
9fba56f3b1594ba9ba684e04b68415cb;cwo4I73umF0;0.7877;0.2359;10000000000.0;False;+;False;False;False;False;False;False
87f358fe7eb44ed497a75e83b8da65fb;EYQTGF1hXVI;0.7577;0.5096;10000000000.0;False;0;False;True;False;False;False;False
cfaaa5e9ab1c42bd8e1f00b149a9fe1c;GDEDQ8TCzW8;0.7368;1.3590;0;False;0;False;False;False;False;False;False
89100ddd9cd047fc8c64f79cffae40e6;Ed01vxg6LQU;0.3779;19.3859;195;False;0;False;False;False;False;False;False
f3b41d0dd9a4412a9b2e633b54dd2573;Sw-ko6aINI4;0.7149;0.8325;10000000000.0;False;0;False;True;False;False;False;False
c4f10cc7e849421d838b46d2a7a1a41b;dfKnga-a-7Q;0.7961;0.3211;10000000000.0;False;0;False;False;False;False;False;False
743cb17317c548b78f4874935c0f9d20;Tc8ep-iSaaw;0.7883;1.2228;10000000000.0;False;0;False;True;False;False;False;False
30abe2f199fe40b1a4413f411286b842;thfcVP6Qyws;0.5899;8.9637;212;False;0;False;False;False;False;False;False
fce2a962044c41278e4eb896c1c1e00f;PyJDfrInMsA;0.3243;2.5705;0;False;0;False;False;False;False;False;False
0741cf49793a4089ac0a92151056c6de;mTqLq06GVrw;0.6686;0.2545;10000000000.0;False;0;False;False;True;False;False;False
b6eb035879b644c5a170a6da17f25c23;DBUz2nkOKsc;0.7722;0.3811;10000000000.0;False;0;False;False;False;False;False;False
2a25d60cc73a4c30a47df51339ece502;j6TAevvtFfE;0.4783;2.6982;0;False;0;False;False;False;False;False;False
0edd61c95659476890d586fbd01cfa69;WTh-U3rK91o;0.7964;0.3813;10000000000.0;False;0;False;True;False;False;False;False
89ae3e2cf08644d28c86a725421ba9dc;XXq5VvYAI1Q;0.7654;0.2829;10000000000.0;False;+;False;False;False;False;False;False
d161808f5c714cf0a1344ed40ef8e2f0;ep-O3vT26Ns;0.7953;0.4127;10000000000.0;False;0;False;False;False;False;False;False
39163befd25f43fb8dcd21c5c9a2794a;AWyxHTh4cpg;0.5792;0.7197;10000000000.0;False;0;False;False;True;False;False;False
dc0943f1c6da488f81007f5f8adac2a0;q95ZKqE5dfU;0.6797;0.4389;10000000000.0;False;0;False;True;False;False;False;False
a0ab5a2c59fd4466a40c9050ce7eff1c;exEeS19Mzq4;0.7842;0.9345;10000000000.0;False;0;False;True;False;False;False;False
38730053c0d04903896373554f82b593;qjzrGBwmKeE;0.7724;0.5810;10000000000.0;False;+;False;False;False;False;False;False
9e2f201ce85d4ab090e448e15bfa8395;x55doVYxwbQ;0.7183;0.5540;10000000000.0;False;0;False;False;False;False;False;False
4f37c61c75a94b088a67a79137cb8dde;56hqrlQxMMI;0.6332;0.2630;10000000000.0;False;0.6, -0.3;False;False;False;False;False;False
e483c96ea17f472b82c119f4d4afe189;kb5mRBMZbYo;0.7845;0.5506;10000000000.0;False;0;False;False;True;False;False;False
dd7facb378164ac3a8b19cea36fb5f4a;-RuofuQ7soE;0.7629;0.5965;10000000000.0;False;0;False;True;False;False;False;False
e5b1de3fc92c4f26ae90949f97744ccf;1vqgSfmykQI;0.7518;0.9591;10000000000.0;False;0;False;False;False;False;False;False
fed5d5fd61c34ea3a54f586eb8f273cb;8oSwNhX7ER8;0.7994;0.9312;10000000000.0;False;0;False;False;False;False;False;False
872b798254ce4131874b99eb01367380;mtf7hC17IBM;0.7545;0.9108;10000000000.0;False;0;False;True;False;False;False;False
b987fd953a06439d9c2788c2802ec2a5;c6uVXJ3x2Sk;0.3609;0.4598;10000000000.0;False;-0.6, 1;False;False;False;False;False;False
7d495d24e0ff4178b46dcf07e0867bd8;dqmat-mZqVI;0.7805;0.2677;10000000000.0;False;0;False;False;False;False;False;False
370420a5a08c40fbb71121781c23f56e;LatorN4P9aA;0.3286;0.5405;10000000000.0;False;0.3;False;False;False;False;False;False
3f8937291876485dbe48fe74803e8d31;1JYld4Nfqco;0.7778;0.5588;10000000000.0;False;0;False;True;False;False;False;False
c00e35e0953345e384a73035b360804a;XOzs1FehYOA;0.5654;0.4663;10000000000.0;False;0;False;False;True;False;False;False
3c34d5e31bba4516bab0cd857e29785a;xC3kCZCPxHY;0.5628;0.3742;10000000000.0;False;0;False;False;False;False;False;False
c6bba7236fb247449faeb8bf288fda78;PvnlyP9sfHU;0.7441;0.4918;10000000000.0;False;0;False;True;False;False;False;False
8cf225a9da334e8f92c360a341017e0a;noxsPI-Ip30;0.5940;1.1149;10000000000.0;False;+;False;False;False;False;False;False
